transaction_id,customer_number,transaction_month,product_id,product_name,unit_price,volume_units,sales_amount,promo_offer
bb1e8798-1907-49b9-9a72-d813a498bb91,20356468,2023-08,P006,Maggi Masala Noodles 4 pack,118.92,6,713.52,No
f8ea4c0f-0e16-4819-b234-c79eb6d0b3bf,20356468,2023-08,P037,Vim Dishwash Bar 200g,143.15,8,1145.2,Yes
f8ea4c0f-0e16-4819-b234-c79eb6d0b3bf,20356468,2023-08,P023,Cinthol Soap 100g,156.87,4,627.48,Yes
f8ea4c0f-0e16-4819-b234-c79eb6d0b3bf,20356468,2023-08,P039,Harpic Toilet Cleaner 500ml,301.21,10,3012.1,Yes
f8ea4c0f-0e16-4819-b234-c79eb6d0b3bf,20356468,2023-08,P024,Horlicks Health Drink 500g,201.65,10,2016.5,Yes
27240ee1-116f-4fa5-81c2-3956cd5a9214,50185036,2023-08,P026,Kellogg's Corn Flakes 500g,477.55,8,3820.4,No
27240ee1-116f-4fa5-81c2-3956cd5a9214,50185036,2023-08,P024,Horlicks Health Drink 500g,238.83,3,716.49,No
27240ee1-116f-4fa5-81c2-3956cd5a9214,50185036,2023-08,P011,Brooke Bond Tea 1kg,41.73,7,292.11,No
f1ba1423-92a3-42de-a650-23b791b7dc8a,50185036,2023-08,P040,Pepsi Cola 2L Bottle,280.89,1,280.89,No
d731011d-9a75-4bfb-be32-f5d17caa11a6,50185036,2023-08,P032,Nescafe Coffee 100g,96.67,9,870.03,Yes
d731011d-9a75-4bfb-be32-f5d17caa11a6,50185036,2023-08,P029,Tata Salt Iodised 1kg,277.83,5,1389.15,Yes
d731011d-9a75-4bfb-be32-f5d17caa11a6,50185036,2023-08,P024,Horlicks Health Drink 500g,179.04,8,1432.32,Yes
d731011d-9a75-4bfb-be32-f5d17caa11a6,50185036,2023-08,P013,Dove Soap 75g,374.36,10,3743.6,Yes
18e0fdcd-8e30-449b-931e-ec0a0c3829d4,50185036,2023-08,P014,Fogg Perfume 50ml,151.03,5,755.15,No
18e0fdcd-8e30-449b-931e-ec0a0c3829d4,50185036,2023-08,P035,Milky Mist Paneer 200g,580.41,10,5804.1,No
18e0fdcd-8e30-449b-931e-ec0a0c3829d4,50185036,2023-08,P027,Patanjali Aloe Vera Gel 100ml,143.81,4,575.24,No
18e0fdcd-8e30-449b-931e-ec0a0c3829d4,50185036,2023-08,P004,Surf Excel Detergent 1kg,371.24,1,371.24,No
18e0fdcd-8e30-449b-931e-ec0a0c3829d4,50185036,2023-08,P032,Nescafe Coffee 100g,127.2,6,763.2,No
4ea6c2cd-a98e-426e-8b7f-95773013ed86,41436876,2023-08,P017,Nestle Milk Powder 500g,203.42,10,2034.2,No
9675f314-826a-4ddf-acb5-dd1647f799b4,41436876,2023-08,P017,Nestle Milk Powder 500g,203.42,9,1830.78,No
9675f314-826a-4ddf-acb5-dd1647f799b4,41436876,2023-08,P021,Dettol Antiseptic 250ml,378.76,9,3408.84,No
d9c6e70a-da66-46cb-8a02-ad80c8b0788d,41436876,2023-08,P029,Tata Salt Iodised 1kg,367.68,7,2573.76,No
d9c6e70a-da66-46cb-8a02-ad80c8b0788d,41436876,2023-08,P030,Cadbury Dairy Milk 50g,56.48,9,508.32,No
d9c6e70a-da66-46cb-8a02-ad80c8b0788d,41436876,2023-08,P033,Sunfeast Cookies 300g,67.08,8,536.64,No
d9c6e70a-da66-46cb-8a02-ad80c8b0788d,41436876,2023-08,P019,Maggie Tomato Sauce 500g,276.21,5,1381.05,No
b7a88456-85d0-468c-9dd9-4ba07c413273,41436876,2023-08,P028,Britannia Cheese 200g,323.11,4,1292.44,No
8df54d08-7097-4192-bc9d-27323d6053be,45770907,2023-08,P037,Vim Dishwash Bar 200g,182.44,1,182.44,Yes
8df54d08-7097-4192-bc9d-27323d6053be,45770907,2023-08,P023,Cinthol Soap 100g,157.12,1,157.12,Yes
8df54d08-7097-4192-bc9d-27323d6053be,45770907,2023-08,P010,Amul Butter 100g,315.05,5,1575.25,Yes
8df54d08-7097-4192-bc9d-27323d6053be,45770907,2023-08,P039,Harpic Toilet Cleaner 500ml,296.31,5,1481.55,Yes
8df54d08-7097-4192-bc9d-27323d6053be,45770907,2023-08,P025,Tang Orange Powder 1kg,209.58,4,838.32,Yes
3b825ec4-f8ca-4585-ad12-7f0ed2bbed17,45770907,2023-08,P017,Nestle Milk Powder 500g,203.42,9,1830.78,No
3b825ec4-f8ca-4585-ad12-7f0ed2bbed17,45770907,2023-08,P029,Tata Salt Iodised 1kg,367.68,3,1103.04,No
3b825ec4-f8ca-4585-ad12-7f0ed2bbed17,45770907,2023-08,P016,Kissan Jam 500g,134.54,5,672.7,No
171d0393-30bf-43ec-a890-cf7311923461,94012862,2023-08,P008,Red Label Tea 250g,523.72,2,1047.44,No
171d0393-30bf-43ec-a890-cf7311923461,94012862,2023-08,P018,Ariel Washing Powder 2kg,329.11,4,1316.44,No
171d0393-30bf-43ec-a890-cf7311923461,94012862,2023-08,P033,Sunfeast Cookies 300g,67.08,9,603.72,No
4c319d6c-39c8-4ec4-beb6-4553cb75924b,94012862,2023-08,P017,Nestle Milk Powder 500g,203.42,7,1423.94,No
7d52c921-607d-4cc3-afc2-78cc7dc84c61,94012862,2023-08,P031,Real Juice 1Ltr,376.3,7,2634.1,No
7d52c921-607d-4cc3-afc2-78cc7dc84c61,94012862,2023-08,P007,Colgate Toothpaste 150g,63.11,8,504.88,No
7d52c921-607d-4cc3-afc2-78cc7dc84c61,94012862,2023-08,P018,Ariel Washing Powder 2kg,329.11,5,1645.55,No
7d52c921-607d-4cc3-afc2-78cc7dc84c61,94012862,2023-08,P010,Amul Butter 100g,433.6,1,433.6,No
7d52c921-607d-4cc3-afc2-78cc7dc84c61,94012862,2023-08,P001,Basmati Rice 2kg Pack,243.49,6,1460.94,No
1e491612-919f-4a70-882a-f9358486b5b1,94012862,2023-08,P017,Nestle Milk Powder 500g,148.69,7,1040.83,Yes
1e491612-919f-4a70-882a-f9358486b5b1,94012862,2023-08,P033,Sunfeast Cookies 300g,47.86,9,430.74,Yes
1e491612-919f-4a70-882a-f9358486b5b1,94012862,2023-08,P025,Tang Orange Powder 1kg,224.84,8,1798.72,Yes
638098d7-ef5e-4b8d-9c31-92e400e7eabc,94012862,2023-08,P026,Kellogg's Corn Flakes 500g,477.55,10,4775.5,No
638098d7-ef5e-4b8d-9c31-92e400e7eabc,94012862,2023-08,P010,Amul Butter 100g,433.6,8,3468.8,No
f15ad3e1-9f74-44ba-87b6-6cf4ddf0376e,84545613,2023-08,P011,Brooke Bond Tea 1kg,41.73,2,83.46,No
f15ad3e1-9f74-44ba-87b6-6cf4ddf0376e,84545613,2023-08,P004,Surf Excel Detergent 1kg,371.24,7,2598.68,No
f15ad3e1-9f74-44ba-87b6-6cf4ddf0376e,84545613,2023-08,P035,Milky Mist Paneer 200g,580.41,5,2902.05,No
f15ad3e1-9f74-44ba-87b6-6cf4ddf0376e,84545613,2023-08,P020,Tata Tea Gold 500g,196.0,10,1960.0,No
b06b1e8e-9b28-4414-a809-7ab8b4af8500,84545613,2023-08,P029,Tata Salt Iodised 1kg,367.68,6,2206.08,No
b06b1e8e-9b28-4414-a809-7ab8b4af8500,84545613,2023-08,P031,Real Juice 1Ltr,376.3,9,3386.7,No
b06b1e8e-9b28-4414-a809-7ab8b4af8500,84545613,2023-08,P017,Nestle Milk Powder 500g,203.42,8,1627.36,No
b06b1e8e-9b28-4414-a809-7ab8b4af8500,84545613,2023-08,P030,Cadbury Dairy Milk 50g,56.48,9,508.32,No
b06b1e8e-9b28-4414-a809-7ab8b4af8500,84545613,2023-08,P034,Santoor Soap 75g,570.86,10,5708.6,No
5a57bca1-4611-480e-a86e-c45b16eab128,84545613,2023-08,P022,Lifebuoy Soap 100g,109.51,1,109.51,No
5a57bca1-4611-480e-a86e-c45b16eab128,84545613,2023-08,P021,Dettol Antiseptic 250ml,378.76,6,2272.56,No
5a57bca1-4611-480e-a86e-c45b16eab128,84545613,2023-08,P015,Parle-G Biscuits 500g,133.64,3,400.92,No
435a3542-4fec-4e30-b949-245e182ba55f,34789836,2023-08,P019,Maggie Tomato Sauce 500g,276.21,7,1933.47,No
dd4822a3-dd84-420b-b720-50db740b2893,34789836,2023-08,P002,Pepsodent Combo Pack,571.91,10,5719.1,No
1afd368c-7d34-45e1-8932-10e137541e8c,10265653,2023-08,P007,Colgate Toothpaste 150g,63.11,10,631.1,No
1afd368c-7d34-45e1-8932-10e137541e8c,10265653,2023-08,P015,Parle-G Biscuits 500g,133.64,1,133.64,No
1afd368c-7d34-45e1-8932-10e137541e8c,10265653,2023-08,P032,Nescafe Coffee 100g,127.2,2,254.4,No
1afd368c-7d34-45e1-8932-10e137541e8c,10265653,2023-08,P028,Britannia Cheese 200g,323.11,8,2584.88,No
cc1fea99-dab9-499b-828e-30f2462ba179,10265653,2023-08,P028,Britannia Cheese 200g,323.11,8,2584.88,No
cc1fea99-dab9-499b-828e-30f2462ba179,10265653,2023-08,P012,Godrej Shampoo 200ml,582.85,7,4079.95,No
cc1fea99-dab9-499b-828e-30f2462ba179,10265653,2023-08,P037,Vim Dishwash Bar 200g,203.63,4,814.52,No
cc1fea99-dab9-499b-828e-30f2462ba179,10265653,2023-08,P020,Tata Tea Gold 500g,196.0,10,1960.0,No
cc1fea99-dab9-499b-828e-30f2462ba179,10265653,2023-08,P029,Tata Salt Iodised 1kg,367.68,9,3309.12,No
2ffb8037-00fb-4145-9308-454604212b5c,10265653,2023-08,P022,Lifebuoy Soap 100g,109.51,2,219.02,No
2ffb8037-00fb-4145-9308-454604212b5c,10265653,2023-08,P040,Pepsi Cola 2L Bottle,280.89,2,561.78,No
2ffb8037-00fb-4145-9308-454604212b5c,10265653,2023-08,P034,Santoor Soap 75g,570.86,7,3996.02,No
2ffb8037-00fb-4145-9308-454604212b5c,10265653,2023-08,P024,Horlicks Health Drink 500g,238.83,4,955.32,No
2ffb8037-00fb-4145-9308-454604212b5c,10265653,2023-08,P005,Tata Salt 1kg,118.93,6,713.58,No
63104f19-d280-4011-9aed-8194d4e080ba,10265653,2023-08,P029,Tata Salt Iodised 1kg,367.68,2,735.36,No
b88e8275-1af8-45e5-a51e-466b1e9f3249,10265653,2023-08,P021,Dettol Antiseptic 250ml,378.76,5,1893.8,No
b88e8275-1af8-45e5-a51e-466b1e9f3249,10265653,2023-08,P003,Dabur Honey 500g,447.24,3,1341.72,No
b88e8275-1af8-45e5-a51e-466b1e9f3249,10265653,2023-08,P007,Colgate Toothpaste 150g,63.11,1,63.11,No
b88e8275-1af8-45e5-a51e-466b1e9f3249,10265653,2023-08,P015,Parle-G Biscuits 500g,133.64,6,801.84,No
b88e8275-1af8-45e5-a51e-466b1e9f3249,10265653,2023-08,P008,Red Label Tea 250g,523.72,10,5237.2,No
81088fd4-c5ac-4929-87fa-ef940d179e4c,42629506,2023-08,P032,Nescafe Coffee 100g,127.2,4,508.8,No
e27e0430-1319-49a8-a95b-82d2ac040af5,42629506,2023-08,P023,Cinthol Soap 100g,196.52,9,1768.68,No
71939cac-724f-406b-a2f2-2dac1c8447e5,42629506,2023-08,P029,Tata Salt Iodised 1kg,260.19,1,260.19,Yes
71939cac-724f-406b-a2f2-2dac1c8447e5,42629506,2023-08,P030,Cadbury Dairy Milk 50g,43.31,3,129.93,Yes
96752906-c71c-49ff-81c3-1bbdef8d6a6b,42629506,2023-08,P020,Tata Tea Gold 500g,196.0,5,980.0,No
96752906-c71c-49ff-81c3-1bbdef8d6a6b,42629506,2023-08,P012,Godrej Shampoo 200ml,582.85,9,5245.65,No
96752906-c71c-49ff-81c3-1bbdef8d6a6b,42629506,2023-08,P010,Amul Butter 100g,433.6,3,1300.8,No
96752906-c71c-49ff-81c3-1bbdef8d6a6b,42629506,2023-08,P032,Nescafe Coffee 100g,127.2,6,763.2,No
96752906-c71c-49ff-81c3-1bbdef8d6a6b,42629506,2023-08,P003,Dabur Honey 500g,447.24,3,1341.72,No
b9f03d8d-a5d6-467c-99f0-6a26d985a412,68652862,2023-08,P036,Palmolive Shampoo 180ml,490.79,5,2453.95,No
175485e1-7ab5-478a-ac67-4d9d46827d43,68652862,2023-08,P002,Pepsodent Combo Pack,571.91,4,2287.64,No
175485e1-7ab5-478a-ac67-4d9d46827d43,68652862,2023-08,P003,Dabur Honey 500g,447.24,4,1788.96,No
175485e1-7ab5-478a-ac67-4d9d46827d43,68652862,2023-08,P001,Basmati Rice 2kg Pack,243.49,5,1217.45,No
175485e1-7ab5-478a-ac67-4d9d46827d43,68652862,2023-08,P026,Kellogg's Corn Flakes 500g,477.55,3,1432.65,No
175485e1-7ab5-478a-ac67-4d9d46827d43,68652862,2023-08,P009,Lays Chips 200g,372.64,10,3726.4,No
2c36b7c7-82af-4b1a-b306-8e39223a56f8,80619492,2023-08,P038,Catch Spices Mixed 50g,85.67,3,257.01,No
b4b5cd7e-6fe7-47f3-86f7-a949630f4d0b,80619492,2023-08,P034,Santoor Soap 75g,570.86,8,4566.88,No
1c854d0d-1fd9-49af-8a8a-d77cb32dd04b,80619492,2023-08,P026,Kellogg's Corn Flakes 500g,477.55,4,1910.2,No
1c854d0d-1fd9-49af-8a8a-d77cb32dd04b,80619492,2023-08,P034,Santoor Soap 75g,570.86,9,5137.74,No
1c854d0d-1fd9-49af-8a8a-d77cb32dd04b,80619492,2023-08,P019,Maggie Tomato Sauce 500g,276.21,8,2209.68,No
1c854d0d-1fd9-49af-8a8a-d77cb32dd04b,80619492,2023-08,P014,Fogg Perfume 50ml,151.03,10,1510.3,No
1c854d0d-1fd9-49af-8a8a-d77cb32dd04b,80619492,2023-08,P023,Cinthol Soap 100g,196.52,5,982.6,No
8121dc2c-30fe-4c01-9216-0d0ad487019d,80619492,2023-08,P040,Pepsi Cola 2L Bottle,280.89,7,1966.23,No
8121dc2c-30fe-4c01-9216-0d0ad487019d,80619492,2023-08,P012,Godrej Shampoo 200ml,582.85,7,4079.95,No
8121dc2c-30fe-4c01-9216-0d0ad487019d,80619492,2023-08,P006,Maggi Masala Noodles 4 pack,118.92,10,1189.2,No
8121dc2c-30fe-4c01-9216-0d0ad487019d,80619492,2023-08,P003,Dabur Honey 500g,447.24,8,3577.92,No
d08dfbd3-c875-4421-8a3c-fa747d413d00,17902398,2023-08,P009,Lays Chips 200g,372.64,5,1863.2,No
d08dfbd3-c875-4421-8a3c-fa747d413d00,17902398,2023-08,P035,Milky Mist Paneer 200g,580.41,10,5804.1,No
d08dfbd3-c875-4421-8a3c-fa747d413d00,17902398,2023-08,P008,Red Label Tea 250g,523.72,8,4189.76,No
d08dfbd3-c875-4421-8a3c-fa747d413d00,17902398,2023-08,P014,Fogg Perfume 50ml,151.03,2,302.06,No
d08dfbd3-c875-4421-8a3c-fa747d413d00,17902398,2023-08,P032,Nescafe Coffee 100g,127.2,10,1272.0,No
1276b6c2-8a80-470c-9ee2-0bb6dd3d214b,17902398,2023-08,P019,Maggie Tomato Sauce 500g,238.08,8,1904.64,Yes
1276b6c2-8a80-470c-9ee2-0bb6dd3d214b,17902398,2023-08,P023,Cinthol Soap 100g,146.5,8,1172.0,Yes
ea6b1447-9915-4e12-812d-895bf7ee17bd,17902398,2023-08,P017,Nestle Milk Powder 500g,203.42,9,1830.78,No
c3f15914-23c3-4ca3-a8ec-1fe73522b62c,17902398,2023-08,P021,Dettol Antiseptic 250ml,315.58,7,2209.06,Yes
c3f15914-23c3-4ca3-a8ec-1fe73522b62c,17902398,2023-08,P033,Sunfeast Cookies 300g,53.35,10,533.5,Yes
c3f15914-23c3-4ca3-a8ec-1fe73522b62c,17902398,2023-08,P009,Lays Chips 200g,314.38,5,1571.9,Yes
c19f3130-1920-4eab-a070-1f7554df4adb,43626341,2023-08,P008,Red Label Tea 250g,523.72,6,3142.32,No
c19f3130-1920-4eab-a070-1f7554df4adb,43626341,2023-08,P014,Fogg Perfume 50ml,151.03,2,302.06,No
c19f3130-1920-4eab-a070-1f7554df4adb,43626341,2023-08,P022,Lifebuoy Soap 100g,109.51,1,109.51,No
c19f3130-1920-4eab-a070-1f7554df4adb,43626341,2023-08,P018,Ariel Washing Powder 2kg,329.11,5,1645.55,No
c19f3130-1920-4eab-a070-1f7554df4adb,43626341,2023-08,P030,Cadbury Dairy Milk 50g,56.48,10,564.8,No
972a646d-20cd-43d3-9609-6bc3c0f1ef89,43626341,2023-08,P003,Dabur Honey 500g,447.24,1,447.24,No
972a646d-20cd-43d3-9609-6bc3c0f1ef89,43626341,2023-08,P010,Amul Butter 100g,433.6,5,2168.0,No
972a646d-20cd-43d3-9609-6bc3c0f1ef89,43626341,2023-08,P032,Nescafe Coffee 100g,127.2,3,381.6,No
972a646d-20cd-43d3-9609-6bc3c0f1ef89,43626341,2023-08,P033,Sunfeast Cookies 300g,67.08,5,335.4,No
4765af66-13a0-4b81-90f0-db6e9851f0a9,43626341,2023-08,P025,Tang Orange Powder 1kg,289.96,6,1739.76,No
4765af66-13a0-4b81-90f0-db6e9851f0a9,43626341,2023-08,P039,Harpic Toilet Cleaner 500ml,420.01,8,3360.08,No
4765af66-13a0-4b81-90f0-db6e9851f0a9,43626341,2023-08,P004,Surf Excel Detergent 1kg,371.24,10,3712.4,No
4765af66-13a0-4b81-90f0-db6e9851f0a9,43626341,2023-08,P040,Pepsi Cola 2L Bottle,280.89,7,1966.23,No
4765af66-13a0-4b81-90f0-db6e9851f0a9,43626341,2023-08,P005,Tata Salt 1kg,118.93,8,951.44,No
3f63502a-1205-492f-8b00-d9f0478895b1,33102660,2023-08,P032,Nescafe Coffee 100g,98.83,6,592.98,Yes
3f63502a-1205-492f-8b00-d9f0478895b1,33102660,2023-08,P029,Tata Salt Iodised 1kg,283.44,5,1417.2,Yes
3f63502a-1205-492f-8b00-d9f0478895b1,33102660,2023-08,P020,Tata Tea Gold 500g,160.82,1,160.82,Yes
3f63502a-1205-492f-8b00-d9f0478895b1,33102660,2023-08,P024,Horlicks Health Drink 500g,193.06,7,1351.42,Yes
3f63502a-1205-492f-8b00-d9f0478895b1,33102660,2023-08,P007,Colgate Toothpaste 150g,46.37,7,324.59,Yes
1a84de83-3f39-4436-99b2-9308b8676b61,33102660,2023-08,P040,Pepsi Cola 2L Bottle,280.89,7,1966.23,No
1a84de83-3f39-4436-99b2-9308b8676b61,33102660,2023-08,P038,Catch Spices Mixed 50g,85.67,2,171.34,No
1a84de83-3f39-4436-99b2-9308b8676b61,33102660,2023-08,P023,Cinthol Soap 100g,196.52,3,589.56,No
1a84de83-3f39-4436-99b2-9308b8676b61,33102660,2023-08,P020,Tata Tea Gold 500g,196.0,4,784.0,No
1a84de83-3f39-4436-99b2-9308b8676b61,33102660,2023-08,P012,Godrej Shampoo 200ml,582.85,3,1748.55,No
d4188c0b-1a6a-413e-86d2-57e2790f1eed,33102660,2023-08,P020,Tata Tea Gold 500g,141.12,9,1270.08,Yes
d4188c0b-1a6a-413e-86d2-57e2790f1eed,33102660,2023-08,P010,Amul Butter 100g,320.44,10,3204.4,Yes
d4188c0b-1a6a-413e-86d2-57e2790f1eed,33102660,2023-08,P007,Colgate Toothpaste 150g,55.11,3,165.33,Yes
d4188c0b-1a6a-413e-86d2-57e2790f1eed,33102660,2023-08,P040,Pepsi Cola 2L Bottle,224.41,4,897.64,Yes
d4188c0b-1a6a-413e-86d2-57e2790f1eed,33102660,2023-08,P030,Cadbury Dairy Milk 50g,49.42,6,296.52,Yes
86006a38-e7ea-40f8-83ec-4ea0ce8d8b3f,33102660,2023-08,P039,Harpic Toilet Cleaner 500ml,420.01,8,3360.08,No
86006a38-e7ea-40f8-83ec-4ea0ce8d8b3f,33102660,2023-08,P027,Patanjali Aloe Vera Gel 100ml,143.81,10,1438.1,No
86006a38-e7ea-40f8-83ec-4ea0ce8d8b3f,33102660,2023-08,P020,Tata Tea Gold 500g,196.0,4,784.0,No
86006a38-e7ea-40f8-83ec-4ea0ce8d8b3f,33102660,2023-08,P003,Dabur Honey 500g,447.24,3,1341.72,No
86006a38-e7ea-40f8-83ec-4ea0ce8d8b3f,33102660,2023-08,P024,Horlicks Health Drink 500g,238.83,5,1194.15,No
34a274d9-aa3d-4cbc-968d-7afdd230d920,33102660,2023-08,P023,Cinthol Soap 100g,196.52,4,786.08,No
34a274d9-aa3d-4cbc-968d-7afdd230d920,33102660,2023-08,P002,Pepsodent Combo Pack,571.91,6,3431.46,No
34a274d9-aa3d-4cbc-968d-7afdd230d920,33102660,2023-08,P025,Tang Orange Powder 1kg,289.96,7,2029.72,No
34a274d9-aa3d-4cbc-968d-7afdd230d920,33102660,2023-08,P037,Vim Dishwash Bar 200g,203.63,10,2036.3,No
36ee596a-0ffc-4cc2-abdd-0dcea20fc0e1,32481725,2023-08,P035,Milky Mist Paneer 200g,580.41,10,5804.1,No
36ee596a-0ffc-4cc2-abdd-0dcea20fc0e1,32481725,2023-08,P018,Ariel Washing Powder 2kg,329.11,8,2632.88,No
9c14b29b-43f5-4eba-87c7-0d04433defea,32481725,2023-08,P031,Real Juice 1Ltr,376.3,1,376.3,No
9c14b29b-43f5-4eba-87c7-0d04433defea,32481725,2023-08,P019,Maggie Tomato Sauce 500g,276.21,8,2209.68,No
9c14b29b-43f5-4eba-87c7-0d04433defea,32481725,2023-08,P020,Tata Tea Gold 500g,196.0,4,784.0,No
558601b3-6698-4c6b-a21e-368d35b9cb4b,32481725,2023-08,P001,Basmati Rice 2kg Pack,243.49,9,2191.41,No
558601b3-6698-4c6b-a21e-368d35b9cb4b,32481725,2023-08,P036,Palmolive Shampoo 180ml,490.79,8,3926.32,No
558601b3-6698-4c6b-a21e-368d35b9cb4b,32481725,2023-08,P005,Tata Salt 1kg,118.93,5,594.65,No
09537104-db83-4814-827b-6a0fe7f40cef,34954643,2023-08,P016,Kissan Jam 500g,134.54,5,672.7,No
1d07d61d-b24c-46c1-96b2-f22698d368f0,34954643,2023-08,P017,Nestle Milk Powder 500g,203.42,3,610.26,No
1d07d61d-b24c-46c1-96b2-f22698d368f0,34954643,2023-08,P020,Tata Tea Gold 500g,196.0,4,784.0,No
1d07d61d-b24c-46c1-96b2-f22698d368f0,34954643,2023-08,P035,Milky Mist Paneer 200g,580.41,3,1741.23,No
1d07d61d-b24c-46c1-96b2-f22698d368f0,34954643,2023-08,P041,Amul Cheese Slice 400g,99.56,3,298.68,No
2586d513-ad4b-40aa-8aed-9b2da5f16582,32332991,2023-08,P004,Surf Excel Detergent 1kg,371.24,10,3712.4,No
32d8b2c7-a2c0-4b1d-9946-20129cccb561,32332991,2023-08,P027,Patanjali Aloe Vera Gel 100ml,143.81,9,1294.29,No
32d8b2c7-a2c0-4b1d-9946-20129cccb561,32332991,2023-08,P015,Parle-G Biscuits 500g,133.64,2,267.28,No
32d8b2c7-a2c0-4b1d-9946-20129cccb561,32332991,2023-08,P018,Ariel Washing Powder 2kg,329.11,6,1974.66,No
2f5dce6c-7f7c-4405-86ee-3d206dce7718,32332991,2023-08,P040,Pepsi Cola 2L Bottle,207.63,10,2076.3,Yes
2f5dce6c-7f7c-4405-86ee-3d206dce7718,32332991,2023-08,P006,Maggi Masala Noodles 4 pack,89.49,8,715.92,Yes
2f5dce6c-7f7c-4405-86ee-3d206dce7718,32332991,2023-08,P002,Pepsodent Combo Pack,509.34,4,2037.36,Yes
4996247a-ac65-4cc2-9b7e-f6d4109082de,32332991,2023-08,P015,Parle-G Biscuits 500g,133.64,7,935.48,No
4996247a-ac65-4cc2-9b7e-f6d4109082de,32332991,2023-08,P028,Britannia Cheese 200g,323.11,7,2261.77,No
4996247a-ac65-4cc2-9b7e-f6d4109082de,32332991,2023-08,P033,Sunfeast Cookies 300g,67.08,5,335.4,No
3b460273-7ec4-4c70-a889-4980f5cf787f,24831121,2023-08,P024,Horlicks Health Drink 500g,185.48,5,927.4,Yes
3b460273-7ec4-4c70-a889-4980f5cf787f,24831121,2023-08,P009,Lays Chips 200g,261.95,5,1309.75,Yes
a67a5189-6b13-40c6-953c-9685629b5452,24831121,2023-08,P020,Tata Tea Gold 500g,196.0,2,392.0,No
a67a5189-6b13-40c6-953c-9685629b5452,24831121,2023-08,P021,Dettol Antiseptic 250ml,378.76,8,3030.08,No
a67a5189-6b13-40c6-953c-9685629b5452,24831121,2023-08,P038,Catch Spices Mixed 50g,85.67,10,856.7,No
a67a5189-6b13-40c6-953c-9685629b5452,24831121,2023-08,P018,Ariel Washing Powder 2kg,329.11,8,2632.88,No
a67a5189-6b13-40c6-953c-9685629b5452,24831121,2023-08,P029,Tata Salt Iodised 1kg,367.68,9,3309.12,No
64369d19-bc00-4b8b-bf9b-01ca3b9e9f92,24831121,2023-08,P017,Nestle Milk Powder 500g,203.42,1,203.42,No
64369d19-bc00-4b8b-bf9b-01ca3b9e9f92,24831121,2023-08,P037,Vim Dishwash Bar 200g,203.63,6,1221.78,No
a24116a8-2e65-485e-a504-f452e7edb24a,89474232,2023-08,P004,Surf Excel Detergent 1kg,371.24,10,3712.4,No
a24116a8-2e65-485e-a504-f452e7edb24a,89474232,2023-08,P013,Dove Soap 75g,504.49,7,3531.43,No
a24116a8-2e65-485e-a504-f452e7edb24a,89474232,2023-08,P030,Cadbury Dairy Milk 50g,56.48,2,112.96,No
a24116a8-2e65-485e-a504-f452e7edb24a,89474232,2023-08,P037,Vim Dishwash Bar 200g,203.63,9,1832.67,No
91c57bac-68b7-4099-8ed0-7ec7db083d2d,89474232,2023-08,P023,Cinthol Soap 100g,196.52,8,1572.16,No
91c57bac-68b7-4099-8ed0-7ec7db083d2d,89474232,2023-08,P027,Patanjali Aloe Vera Gel 100ml,143.81,4,575.24,No
ef9bd9e8-c67b-4b67-b88b-bf29e04a3c17,89474232,2023-08,P009,Lays Chips 200g,372.64,2,745.28,No
ef9bd9e8-c67b-4b67-b88b-bf29e04a3c17,89474232,2023-08,P036,Palmolive Shampoo 180ml,490.79,7,3435.53,No
ef9bd9e8-c67b-4b67-b88b-bf29e04a3c17,89474232,2023-08,P023,Cinthol Soap 100g,196.52,3,589.56,No
ef9bd9e8-c67b-4b67-b88b-bf29e04a3c17,89474232,2023-08,P004,Surf Excel Detergent 1kg,371.24,10,3712.4,No
ef9bd9e8-c67b-4b67-b88b-bf29e04a3c17,89474232,2023-08,P030,Cadbury Dairy Milk 50g,56.48,5,282.4,No
b40fd60b-df9e-4596-92aa-d2e319c03202,89474232,2023-08,P017,Nestle Milk Powder 500g,203.42,8,1627.36,No
b40fd60b-df9e-4596-92aa-d2e319c03202,89474232,2023-08,P013,Dove Soap 75g,504.49,9,4540.41,No
b40fd60b-df9e-4596-92aa-d2e319c03202,89474232,2023-08,P025,Tang Orange Powder 1kg,289.96,5,1449.8,No
b40fd60b-df9e-4596-92aa-d2e319c03202,89474232,2023-08,P027,Patanjali Aloe Vera Gel 100ml,143.81,4,575.24,No
b40fd60b-df9e-4596-92aa-d2e319c03202,89474232,2023-08,P009,Lays Chips 200g,372.64,10,3726.4,No
ec44e8ca-4a88-470c-a899-7ffcbebda20c,89474232,2023-08,P007,Colgate Toothpaste 150g,63.11,1,63.11,No
ec44e8ca-4a88-470c-a899-7ffcbebda20c,89474232,2023-08,P039,Harpic Toilet Cleaner 500ml,420.01,2,840.02,No
ec44e8ca-4a88-470c-a899-7ffcbebda20c,89474232,2023-08,P013,Dove Soap 75g,504.49,6,3026.94,No
ec44e8ca-4a88-470c-a899-7ffcbebda20c,89474232,2023-08,P038,Catch Spices Mixed 50g,85.67,10,856.7,No
795d11f0-113c-4b28-950d-24ed8d7126e4,3165893,2023-08,P003,Dabur Honey 500g,447.24,3,1341.72,No
795d11f0-113c-4b28-950d-24ed8d7126e4,3165893,2023-08,P024,Horlicks Health Drink 500g,238.83,2,477.66,No
